Year,Province,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20
2020,P32,0.563653771098252,0.44658044808090686,0.5265188452838971,0.482127637236868,0.5704376217405913,0.40847930898719675,0.4694115949012116,0.5115225054399946,0.36628896771875796,0.4750853839500707,0.520648151544078,0.5684386745800042,0.5182836281478244,0.5097834255415701,0.3525867703335036,0.48276616975559805,0.5322019433049093,0.513960658088289,0.4073434094549887,0.5621573617869997
2020,P33,0.320889686829025,0.38990001647419203,0.5924843005061107,0.39710672460407154,0.40033294333188607,0.6676604060987144,0.5423946086788441,0.4644598451993935,0.6003426207473914,0.5714174874224175,0.4030384172029587,0.4995230064767482,0.5405992388480854,0.5940189784345876,0.41516417226511215,0.41252239651946015,0.5251422149208379,0.48317142105416727,0.6169102468904817,0.5599823509923838
2020,P34,0.298426554004696,0.5787734583071592,0.4427890201885152,0.5968201641086921,0.4957396450271706,0.3839355358571632,0.42813493202547415,0.41148408635018413,0.33630157978973474,0.4344039268581381,0.4200269802618987,0.5483152932009782,0.4312632321849658,0.5099868802387272,0.517787068795845,0.695241262996582,0.4360175111728916,0.46724966147955027,0.7019122124156879,0.6399116910129924
2020,P35,0.5164554089743817,0.608943061881686,0.5088224396957564,0.5528290459638953,0.44232901190216256,0.5109746292399219,0.5054681953269392,0.3509346308444411,0.5365002333209494,0.4322946464748783,0.406574316896796,0.4508293795979722,0.5481255623948229,0.4281125938866267,0.45212020718580775,0.5503237693538894,0.4349720080777078,0.42585526676503727,0.4266559547747352,0.6372152404284973
2020,P36,0.7228563347726858,0.30515128298385547,0.33261620015486126,0.5117792405528014,0.5674826341964767,0.5881933028573446,0.5505546910845334,0.5103639815321789,0.42766606905105264,0.5890810476335019,0.5812918245508648,0.49081666166959503,0.42386257853034487,0.3748301571336087,0.41385826351140526,0.7146079783807523,0.62243160599685,0.6402955149146231,0.44841458779920773,0.6143797933289474
2020,P37,0.7290666522408983,0.506886594459158,0.4687196446371523,0.6539056720636125,0.5848252449323542,0.5232650273967467,0.3114104132575152,0.46075398599496037,0.5030307929512439,0.37165377495175433,0.3986286484145864,0.5677574763231525,0.4495372250818368,0.5329098970498647,0.4116047870802963,0.557498745965608,0.5111723844608431,0.6410437186297262,0.5455047469654345,0.5152412126448888
2020,P38,0.5173137064415402,0.46023588178845276,0.5911822920830325,0.454351891779616,0.4419263340680853,0.6844249636687764,0.4257048347858201,0.5219894893887557,0.682583658158138,0.606013806115499,0.407851851157483,0.6537042752928188,0.5588507811958551,0.43317155183972705,0.37687587629256947,0.6135328306868172,0.5720654644291622,0.546720261803936,0.5915406662484742,0.5521998098001826
2020,P39,0.27813652095314745,0.47325259694138966,0.3651792460717054,0.5079717170505295,0.42346891575127443,0.5613501655148685,0.6198098093985362,0.6488148678120439,0.46690005374174753,0.6106459854709326,0.3129953005061526,0.5583119002550019,0.3659520110269787,0.39787276820603895,0.5608318308167776,0.44907902972217617,0.5213200609956757,0.5173182479076595,0.5233101422637982,0.5822632369223997
2020,P40,0.6839494334218922,0.6127964599290684,0.32390741242779936,0.4306881057446761,0.49713765750831806,0.5752301235184043,0.4897697244721847,0.45868034881332875,0.4653648876200717,0.5554382529433842,0.4368809503663919,0.4824179818287885,0.46200863905087247,0.5257029330378847,0.41421371866683454,0.6376618380310966,0.6306023220255146,0.5548352697059442,0.562948152901905,0.6860236029937365
2020,P41,0.5177884582664205,0.39272924614353333,0.620251875078355,0.4907757990103156,0.5362799417293473,0.5771466665005294,0.6342191477865963,0.5557012693442576,0.5456476643415097,0.352898474092924,0.6060147296400233,0.5991151883731217,0.3931445717220593,0.5958978708721254,0.5840205210056733,0.48750033997762543,0.5101991713101703,0.5017126785380303,0.3489238698211036,0.47097836411979893
2020,P42,0.4938504228464354,0.3487364026636932,0.5015201900086157,0.35753344228159545,0.5759773731869717,0.6149472894858672,0.4233201156248998,0.36737260952639705,0.5024876712998675,0.4717058352441528,0.41702774594061415,0.4789932388626957,0.3975556348834559,0.41641398058160267,0.529970109314194,0.5860502634463458,0.608892923601065,0.5059008979801469,0.5107744971406424,0.5469223402498755
2020,P43,0.364826718563334,0.592277182397152,0.4611405671596364,0.7601246319556151,0.4032610857281119,0.5418769591725346,0.4173132969888203,0.5696387138869509,0.60389323270634,0.579402469734822,0.33241308745948056,0.5211525516301883,0.41285769920478294,0.6068073345687991,0.44092467636540217,0.4568750569989149,0.41501562954780913,0.5868752810453699,0.5623955508094435,0.3793676357085345
2020,P44,0.5929108514002591,0.5042548488137522,0.6068569854690031,0.5076589292707722,0.5299467426970437,0.4981596673732374,0.3958994226379771,0.3489661381491503,0.523393457250268,0.6651435816948738,0.4260180553982216,0.4033541877231316,0.4979167637500302,0.47206157724292425,0.3444601024463503,0.4698647330299178,0.6279138185790105,0.6191486433929386,0.5171056918844911,0.4293739677008285
2020,P45,0.3946808340023395,0.4827097653135497,0.2874660222882922,0.5592655460428759,0.519676058437624,0.5153326652164477,0.5677020398242182,0.3928189562831511,0.3539802066636945,0.46443695703430515,0.6037992835377419,0.5744850390060645,0.6110938965000512,0.4887157308465802,0.5374863776841033,0.4021562254559487,0.4259950316643296,0.6092717852908759,0.43948787823005986,0.4954749568901969
2020,P46,0.38459966222841274,0.3013543823735304,0.5087083940275152,0.5404338906194089,0.6159281015210208,0.5101639288554766,0.5804200582334724,0.4185521593984226,0.4223592885990721,0.3594877400794608,0.6093653228344109,0.4145140860828491,0.5416667565248442,0.49360304685848855,0.48008673149443737,0.5112035528976933,0.49315921446588473,0.6569119698253698,0.5528630976965687,0.5664186565125197
2020,P47,0.5642239106653733,0.5595541260596605,0.5446457623138471,0.7788380567635904,0.4175177024178113,0.3479187431717242,0.4382782386791353,0.4585766810517994,0.3768649576846649,0.39021500425240885,0.44779079490179174,0.5711710105936548,0.6282217643094188,0.5104825467272854,0.4178974803756043,0.4427165045329561,0.43334935639526856,0.6985258404311115,0.46696102155918423,0.5793398487482694
2020,P48,0.5563405966802054,0.5667767704387243,0.6008166651470914,0.5509704641528039,0.4522826450890609,0.4322737270225392,0.5084311164971985,0.5389059369113387,0.5041932034180082,0.5223046183455491,0.5103035319149973,0.5756286472326445,0.31798776390758166,0.6361719660246434,0.38478416376375557,0.48508085905922443,0.5653813221663038,0.4838683885095409,0.3458264936365409,0.6552216823796639
2020,P49,0.2745649221804993,0.39848047415318605,0.36111043949830646,0.5360170891147489,0.22348625875999273,0.24359444768072347,0.3922827878495428,0.32942182349842253,0.4076904208814805,0.2953788590686464,0.3918940111146751,0.4959739047401237,0.36882837120422884,0.2475375760977269,0.18264233824980183,0.2825310849201363,0.38774953804830287,0.2539248516785346,0.45103242435274876,0.316812085416194
2020,P50,0.18693987970642081,0.45133728036432724,0.4694534490699063,0.1981257294415213,0.547553405923804,0.3288501294633452,0.37326552148870973,0.2833069875181854,0.2754942601182617,0.4038993470053688,0.3885995966212995,0.3303480574369036,0.2993640050296763,0.4243697089066526,0.3612612934799995,0.2969521597158938,0.5698547731226737,0.22589998669451983,0.5092427628076521,0.3603397217172369
2020,P51,0.39818156158756074,0.3471811312646969,0.5324038027230175,0.5550259456734059,0.4353240799287751,0.48221567753362027,0.3439805636577102,0.49531117619973636,0.2401045673487962,0.32801561080334835,0.27149048003372667,0.46207552284538195,0.3856557188600438,0.20779470917451198,0.45053485593895676,0.5173202828919284,0.3251494911599003,0.3715865918761324,0.5233849705803276,0.34624577580224997
2020,P52,0.3890504234097764,0.28417319882322367,0.38008457711989696,0.4281647521883655,0.3919379670832255,0.29823356552095354,0.27738806716519093,0.4924581282656406,0.3331263788046414,0.39080548996066083,0.2509309563134135,0.33490917346652493,0.2474601762333663,0.250295988774781,0.2379851271133137,0.38628690508554275,0.36599211986192065,0.38334839234597756,0.2507548506224964,0.34375484208064666
2020,P53,0.4211729940220237,0.3478501217120144,0.3746143486323298,0.2775148129954,0.5151565530830745,0.3702902702324405,0.31324420450427765,0.11975492833849696,0.38956352378575454,0.27564683474278123,0.40805983995589395,0.3657535530953159,0.4597157407338465,0.39819191502895385,0.4979199254343117,0.3952446998751083,0.4633782190713207,0.3494059864890702,0.34993612406397273,0.35128331558939513
2020,P54,0.5621230533235615,0.35424583966580325,0.47074008750739066,0.4575176841099547,0.2526831189612419,0.36379557730542733,0.28171106458637074,0.18590036000377513,0.34967253554668826,0.26441709427860505,0.32662283549957477,0.23885684033768242,0.25895655911898724,0.21703993293624219,0.44592060143448276,0.3533236930645214,0.3822790899353029,0.3910320767394066,0.28360885914841655,0.5053792058578607
2020,P55,0.5995478768403625,0.310026338355361,0.30414777855358166,0.44340766290101347,0.5132340767825357,0.2927200615278797,0.4070994968250747,0.23790241763166003,0.4218888734713204,0.2716455664564659,0.4683280752070417,0.4546948436359094,0.38828643502184607,0.33691898491908906,0.3030767509098416,0.2934223691243956,0.330302321419906,0.39068303428260726,0.4573928163223115,0.3659649033562525
2020,P56,0.2781672926991377,0.5416091940510079,0.36691436729270577,0.4428723339851082,0.39339731049381377,0.3111770898696663,0.2442495911298659,0.41326853715050277,0.4124100906450459,0.3138337592182895,0.4165858921903154,0.3013506318481942,0.3055648307843027,0.3421102438366266,0.3876022473599556,0.36957166561019034,0.29964285049948747,0.4737996133325849,0.30068166198519314,0.3548274323189582
2020,P57,0.45791601999315346,0.37987306756484723,0.39803403123741354,0.5671428420409308,0.4951677832224348,0.36191694567041965,0.24066730722417534,0.252553062450325,0.26746268435629506,0.2105798564961035,0.34213671991352973,0.29430620132965835,0.19658027269066003,0.28453108505154123,0.44624452664865993,0.3419564565068453,0.4850529398529524,0.30226745646791764,0.4260141646180323,0.37053248588249654
2020,P58,0.4879740967561219,0.23786912773338656,0.3846161907337479,0.495670322948225,0.37507593636756287,0.26482588025155473,0.4322016247754397,0.4236067417455883,0.3169794224629242,0.3876090645300065,0.48686255141425183,0.4024287891363111,0.358022918513506,0.3201190426764467,0.38595832224869686,0.44849122322380913,0.16069447682091986,0.5273451714560886,0.4343871492391311,0.2747382173853121
2020,P59,0.6222897588253076,0.29428801962721757,0.3513543492334668,0.3986214414130417,0.31075452477417004,0.38799679998890424,0.5029179891153522,0.31882027620165176,0.1735785674906274,0.25396842171893746,0.3617867022451125,0.4080128147229374,0.3681383052932606,0.28237479218904304,0.35208672502801186,0.3859319482205517,0.4232929440989705,0.2343864513384211,0.4298705898175146,0.416447910309271
2020,P60,0.4784392081813437,0.4156869894407272,0.45722360084765873,0.43052591232744347,0.20650515252392462,0.5145020265739949,0.35981775177045966,0.17723986340730905,0.21881852607702404,0.37064622945387077,0.25230907643143835,0.3454266407985949,0.2875832855771341,0.40815804864246397,0.22875203180271822,0.4943146749778366,0.6114953751958195,0.43808518617181047,0.47526350547531904,0.3145371495282209
2020,P61,0.2808715227788798,0.3107598115380447,0.16776577673914106,0.12780894279232924,0.4065329812710549,0.4561536343237108,0.47178227656326654,0.3258923856890712,0.2782641931078246,0.4584422997957066,0.2505968154269076,0.29717854320562676,0.303590463030229,0.4995345080322791,0.34496040690127105,0.30773095768920394,0.22554859589149856,0.40480461965682607,0.48044644958566707,0.3174770322196856
2020,P62,0.702346149706948,0.28144362737686285,0.4239664393461838,0.5023215328123908,0.35283859812803925,0.2541357730336397,0.32984830499217416,0.2931749610911068,0.4516749709019095,0.4529026514075396,0.4347247800931294,0.24518222201940093,0.23003246604533684,0.30786546074816457,0.3306471075986826,0.39324602532112785,0.41668006635448784,0.3850983313761019,0.4938165778463546,0.29068898583951475
2020,P63,0.5638695314939346,0.4403892808831448,0.44853999149923124,0.4909963506166236,0.37765609645755355,0.3809599186425888,0.22729448618748538,0.20031544701077478,0.5018458743904506,0.3626788583279867,0.40105548622126524,0.35447471205766734,0.3003558785111098,0.22058107543994981,0.37391791304559724,0.40557732405343905,0.2736076142308968,0.2628796134779696,0.2755381885060798,0.3956500444641371
2020,P64,0.37712930214736884,0.4494615529594105,0.24098348132684658,0.37476838206618585,0.1684271968430643,0.16818381096259816,0.35829762992361974,0.28311839282062107,0.4622551236532726,0.2973491091336214,0.3926132417463877,0.4534326863827754,0.3929012911099905,0.27075530625220534,0.3088959042696233,0.324962514668083,0.37303241495042305,0.4570924493332612,0.32243505723603005,0.4302770435457392
2021,P01,0.8075435893223715,0.9251512522140477,0.7792588385939867,0.7439809887022376,0.6863676608043344,0.6839486028379386,0.6064043012579368,0.8727442908276635,0.773054898464451,0.7527555789402725,0.5474967860295483,0.8539278551254205,0.769521038492677,0.7047676557371428,0.648899493693326,0.6690167566385025,0.7076731246882414,0.7687960958818284,0.7055932249568985,0.6182474317062077
2021,P02,0.6219634813589507,0.636545514264582,0.6380421993236893,0.626990490567422,0.7134517033810653,0.8386883622847936,0.6944734611750781,0.7496464870294894,0.7198324572786272,0.5367940207527616,0.709281624510828,0.6654818628145671,0.6344681003622293,0.7898234393819137,0.8190845683549608,0.8779633719704327,0.6883914291818883,0.6014783269568688,0.7305832453858266,0.7963523873903525
2021,P03,0.7597436301820857,0.7786987622643261,0.5696344470962414,0.8840550131264946,0.8030298273785443,0.6970002699984079,0.6502441337988092,0.6929398052281914,0.720339782383043,0.6501263079206571,0.8134092419164372,0.8104796679954694,0.8938250637098057,0.7912555949710315,0.7105578839870408,0.761046144179945,0.7722232178194117,0.7208168118588374,0.621389363308125,0.6809560371683917
2021,P04,0.773478195860057,0.6964628832594048,0.7877550037749981,0.748354687445321,0.7315991675026351,0.7566066767276474,0.6234011784022622,0.8183506523460058,0.6321003899827258,0.7514546430033395,0.8680272567558779,0.6183200917306465,0.6166248533942866,0.7539891188987448,0.7648380557940954,0.8084566122638537,0.8314095333948007,0.7176832574727268,0.7231576944625421,0.6249469175417988
2021,P05,0.9055651243048363,0.7795316924250766,0.7782892757264933,0.5873571191721654,0.8119215120409803,0.6478497449708445,0.7554577670905049,0.6900606905912028,0.8298965365117594,0.7668050476461418,0.6227598602250184,0.7719267742025261,0.8049527251624966,0.7881222688869118,0.8090667810161155,0.7665839642641343,0.7136005163432915,0.6770285537175788,0.664207847853705,0.6660290815587158
2021,P06,0.6405957823984456,0.9279439435139726,0.6336441695164035,0.8872760973480969,0.8754710769237446,0.6845461883883732,0.6827504957492546,0.862796246603896,0.64355056873586,0.6358329083635078,0.6598282354021735,0.6340594958460686,0.8215586298144495,0.792315132183497,0.7033901395134918,0.7066765116220275,0.8627428614045098,0.6626940599745572,0.8204627133354789,0.7528082665454117
2021,P07,0.7561703343858028,0.7880683413688712,0.6702624988492835,0.6912890590972202,0.7597001689266163,0.6876019420296443,0.8097032889626095,0.7835571891891864,0.585173656622898,0.736362740592281,0.7007261654412469,0.6660604442095232,0.5870949331503735,0.7163777049214738,0.8694713989404196,0.7508509988723149,0.7884180085235047,0.7496994598254489,0.711911479546828,0.7951002233387111
2021,P08,0.8435400194578349,0.6728272472532392,0.9027979979694061,0.8068466991654458,0.7763330816842585,0.5777745284049411,0.7562486082951394,0.7860273592433673,0.6720770879683876,0.606264831687335,0.8498293844615816,0.5944616382630136,0.5872760387002397,0.7443557796280702,0.8413107302992407,0.6616936121164343,0.730009088299385,0.8639521728319943,0.7161326752040716,0.8343341146614462
2021,P09,0.7067248963663746,0.76454496815611,0.8343167010468648,0.6792843388274745,0.6333187741460364,0.6721679865073308,0.7067013959259286,0.5467423621332848,0.6086160851720317,0.6886834765939793,0.7077767981854296,0.5687665808150844,0.7332808626119992,0.6325861501221645,0.7282672890443661,0.6649188315890406,0.800131985772456,0.671250622799625,0.8339193005538063,0.7218484216569953
2021,P10,0.5891944383513334,0.6569225677654862,0.9009888903943659,0.8012441472085691,0.8271907080520642,0.6525966482817063,0.8464639336374548,0.7612994930777436,0.6715253886306847,0.5459811670039366,0.6302202558173579,0.8567480180461566,0.7663376741504756,0.8084738231185448,0.6584729593365322,0.7481412210561889,0.8146356635519205,0.8423543233622155,0.835312037904613,0.8543541769104248
2021,P11,0.6623287383879525,0.5316231100807387,0.6904801806940196,0.9322529425700888,0.9302662758852519,0.5766360168169605,0.620642785225138,0.7149772189769917,0.5958184060663836,0.6520997549868958,0.796903846801823,0.8163308287928984,0.7540963688782716,0.6147182064989317,0.8086365309929002,0.6698689677913813,0.6626664091895516,0.8102766610450277,0.7615385762111521,0.8058747178722785
